"","uid","context","timestamp","currentMoney","appId","mess","money","onWhat","LS_duration","learningSupportType"
"2190","A2967","Stiff Curtains","2022-12-01 11:17:33",NA,NA,"LS Watched",NA,"game_tools",16.7179999351501,"game_tools"
"2191","A2967","Stiff Curtains","2022-12-01 11:17:33",NA,NA,"LS Watched",NA,"physAnim_springboard",16.718,"physAnim_springboard"
"2192","A2901","Scale","2022-12-01 11:17:37",NA,NA,"LS Watched",NA,"physAnim_lever",10.0269999504089,"physAnim_lever"
"2193","A2967","Stiff Curtains","2022-12-01 11:17:39",NA,NA,"LS Watched",NA,"physAnim_springboard",16.718,"physAnim_springboard"
"2194","A0459","Stiff Curtains","2022-12-01 11:17:54",NA,NA,"LS Watched",NA,"",0,""
"2195","A0426","Roller coaster","2022-12-01 11:18:16",NA,NA,"LS Watched",NA,"",41.439,""
"2196","A0673","Scale","2022-12-01 11:18:19",NA,NA,"LS Watched",NA,"game_tools",2.54900002479553,"game_tools"
"2197","A0673","Scale","2022-12-01 11:18:19",NA,NA,"LS Watched",NA,"",2.549,""
"2198","A0426","Roller coaster","2022-12-01 11:18:21",NA,NA,"LS Watched",NA,"",41.439,""
"2199","A0639","Stiff Curtains","2022-12-01 11:18:36",NA,NA,"LS Watched",NA,"physAnim_springboard",28.3329999446869,"physAnim_springboard"
"2200","A0426","Roller coaster","2022-12-01 11:18:48",NA,NA,"LS Watched",NA,"",41.439,""
"2201","A0426","Roller coaster","2022-12-01 11:18:59",NA,NA,"LS Watched",NA,"",41.439,""
"2202","F0358","Diving Board World","2022-12-01 11:19:02",NA,NA,"LS Watched",NA,"hint",2.46000003814697,"hint"
"2203","A1315","Roller coaster","2022-12-01 11:19:05",NA,NA,"LS Watched",NA,"",0,""
"2204","A1315","Roller coaster","2022-12-01 11:19:11",NA,NA,"LS Watched",NA,"",0,""
"2205","A0426","Roller coaster","2022-12-01 11:19:21",NA,NA,"LS Watched",NA,"",41.439,""
"2206","A1315","Roller coaster","2022-12-01 11:19:28",NA,NA,"LS Watched",NA,"",0,""
"2207","A0471","Stiff Curtains","2022-12-01 11:19:32",NA,NA,"LS Watched",NA,"",0,""
"2208","F2923","Stiff Curtains","2022-12-01 11:19:50",NA,NA,"LS Watched",NA,"game_tools",7.30100011825562,"game_tools"
"2209","F2923","Stiff Curtains","2022-12-01 11:19:50",NA,NA,"LS Watched",NA,"",7.301,""
"2210","A1315","Roller coaster","2022-12-01 11:19:53",NA,NA,"LS Watched",NA,"",0,""
"2211","A0426","Roller coaster","2022-12-01 11:19:56",NA,NA,"LS Watched",NA,"breathing",33.3020000457764,"breathing"
"2212","A1315","Roller coaster","2022-12-01 11:19:58",NA,NA,"LS Watched",NA,"",0,""
"2213","F2923","Stiff Curtains","2022-12-01 11:19:59",NA,NA,"LS Watched",NA,"hint",7.42899990081787,"hint"
"2214","C0437","Crazy Seesaw","2022-12-01 11:20:16",NA,NA,"LS Watched",NA,"",0,""
"2215","A0426","Roller coaster","2022-12-01 11:20:16",NA,NA,"LS Watched",NA,"breathing",33.302,"breathing"
"2216","A0426","Roller coaster","2022-12-01 11:20:44",NA,NA,"LS Watched",NA,"",33.302,""
"2217","A0426","Roller coaster","2022-12-01 11:20:52",NA,NA,"LS Watched",NA,"",33.302,""
"2218","A1315","Roller coaster","2022-12-01 11:20:59",NA,NA,"LS Watched",NA,"breathing",51.7119998931885,"breathing"
"2219","A0673","Scale","2022-12-01 11:21:10",NA,NA,"LS Watched",NA,"",2.549,""
"2220","A1315","Roller coaster","2022-12-01 11:21:13",NA,NA,"LS Watched",NA,"breathing",51.712,"breathing"
"2221","F2721","Diving Board World","2022-12-01 11:21:18",NA,NA,"LS Watched",NA,"hint",2.59400010108948,"hint"
"2222","A0426","Roller coaster","2022-12-01 11:21:26",NA,NA,"LS Watched",NA,"",33.302,""
"2223","A1315","Roller coaster","2022-12-01 11:21:28",NA,NA,"LS Watched",NA,"breathing",51.712,"breathing"
"2224","E1393","On the Upswing","2022-12-01 11:21:54",NA,NA,"LS Watched",NA,"game_tools",5.9760000705719,"game_tools"
"2225","E1393","On the Upswing","2022-12-01 11:21:55",NA,NA,"LS Watched",NA,"",5.976,""
"2226","E1393","On the Upswing","2022-12-01 11:22:03",NA,NA,"LS Watched",NA,"hint",5.976,"hint"
"2227","D3025","Big Watermill","2022-12-01 11:22:30",NA,NA,"LS Watched",NA,"",0,""
"2228","A0639","Diving Board World","2022-12-01 11:22:39",NA,NA,"LS Watched",NA,"physAnim_springboard",4.04500007629395,"physAnim_springboard"
"2229","A0651","Shark","2022-12-01 11:22:40",NA,NA,"LS Watched",NA,"breathing",61.5620000362396,"breathing"
"2230","A1315","Roller coaster","2022-12-01 11:23:19",NA,NA,"LS Watched",NA,"",0,""
"2231","C2945","Perfect Toss","2022-12-01 11:23:29",NA,NA,"LS Watched",NA,"",0,""
"2232","C0437","Diving Board World","2022-12-01 11:23:40",NA,NA,"LS Watched",NA,"physAnim_springboard",1.87800002098083,"physAnim_springboard"
"2233","A0471","Diving Board World","2022-12-01 11:24:06",NA,NA,"LS Watched",NA,"physAnim_springboard",24.8810000419617,"physAnim_springboard"
"2234","E1393","On the Upswing","2022-12-01 11:24:17",NA,NA,"LS Watched",NA,"game_tools",15.0120000839233,"game_tools"
"2235","E1393","On the Upswing","2022-12-01 11:24:17",NA,NA,"LS Watched",NA,"",15.012,""
"2236","A1315","Roller coaster","2022-12-01 11:24:19",NA,NA,"LS Watched",NA,"",0,""
"2237","A0459","Diving Board World","2022-12-01 11:24:21",NA,NA,"LS Watched",NA,"",0,""
"2238","A0426","Roller coaster","2022-12-01 11:24:41",NA,NA,"LS Watched",NA,"",33.302,""
"2239","A1315","Roller coaster","2022-12-01 11:24:47",NA,NA,"LS Watched",NA,"",0,""
"2240","A0426","Roller coaster","2022-12-01 11:24:49",NA,NA,"LS Watched",NA,"",33.302,""
"2241","F2923","Stiff Curtains","2022-12-01 11:25:11",NA,NA,"LS Watched",NA,"game_tools",12.7699999809265,"game_tools"
"2242","F2923","Stiff Curtains","2022-12-01 11:25:11",NA,NA,"LS Watched",NA,"",12.77,""
"2243","A0673","Roller coaster","2022-12-01 11:25:13",NA,NA,"LS Watched",NA,"",0,""
"2244","A1315","Roller coaster","2022-12-01 11:25:38",NA,NA,"LS Watched",NA,"happy",23.4879999160767,"happy"
"2245","F0358","Diving Board World","2022-12-01 11:25:57",NA,NA,"LS Watched",NA,"hint",2.69099998474121,"hint"
"2246","A0426","Roller coaster","2022-12-01 11:25:59",NA,NA,"LS Watched",NA,"happy",64.7739999294281,"happy"
"2247","F1449","Shark","2022-12-01 11:26:00",NA,NA,"LS Watched",NA,"hint",1.08599996566772,"hint"
"2248","A0426","Roller coaster","2022-12-01 11:26:05",NA,NA,"LS Watched",NA,"exercise",1.76699995994568,"exercise"
"2249","A1315","Roller coaster","2022-12-01 11:26:08",NA,NA,"LS Watched",NA,"happy",10.3210000991821,"happy"
"2250","F0358","Diving Board World","2022-12-01 11:26:10",NA,NA,"LS Watched",NA,"game_tools",12.0550000667572,"game_tools"
"2251","F0358","Diving Board World","2022-12-01 11:26:10",NA,NA,"LS Watched",NA,"",12.055,""
"2252","A1461","Need Fulcrum","2022-12-01 11:26:12",NA,NA,"LS Watched",NA,"",0,""
"2253","D1438","Cloudy Day","2022-12-01 11:26:16",NA,NA,"LS Watched",NA,"",0,""
"2254","F1449","Shark","2022-12-01 11:26:23",NA,NA,"LS Watched",NA,"game_tools",22.6989998817444,"game_tools"
"2255","F1449","Shark","2022-12-01 11:26:23",NA,NA,"LS Watched",NA,"",22.699,""
"2256","F1449","Shark","2022-12-01 11:26:40",NA,NA,"LS Watched",NA,"game_tools",9.98300004005432,"game_tools"
"2257","F1449","Shark","2022-12-01 11:26:41",NA,NA,"LS Watched",NA,"",9.983,""
"2258","F1382","Crazy Seesaw","2022-12-01 11:26:42",NA,NA,"LS Watched",NA,"hint",2.19400000572205,"hint"
"2259","F1449","Shark","2022-12-01 11:26:44",NA,NA,"LS Watched",NA,"hint",9.983,"hint"
"2260","F1449","Shark","2022-12-01 11:26:46",NA,NA,"LS Watched",NA,"hint",1.37899994850159,"hint"
"2261","A1315","Roller coaster","2022-12-01 11:26:59",NA,NA,"LS Watched",NA,"happy",10.321,"happy"
"2262","A1348","Stiff Curtains","2022-12-01 11:27:05",NA,NA,"LS Watched",NA,"physAnim_springboard",15.8199999332428,"physAnim_springboard"
"2263","A1315","Roller coaster","2022-12-01 11:27:06",NA,NA,"LS Watched",NA,"happy",10.321,"happy"
"2264","A0426","Roller coaster","2022-12-01 11:27:09",NA,NA,"LS Watched",NA,"happy",53.6749999523163,"happy"
"2265","F1405","Diving Board World","2022-12-01 11:27:11",NA,NA,"LS Watched",NA,"hint",2.04500007629395,"hint"
"2266","A1315","Roller coaster","2022-12-01 11:27:19",NA,NA,"LS Watched",NA,"happy",10.321,"happy"
"2267","A0426","Roller coaster","2022-12-01 11:27:43",NA,NA,"LS Watched",NA,"physAnim_springboard",27.0920000076294,"physAnim_springboard"
"2268","D3025","Sunny Day","2022-12-01 11:28:00",NA,NA,"LS Watched",NA,"",0,""
"2269","E3003","Sunny Day","2022-12-01 11:28:10",NA,NA,"LS Watched",NA,"hint",3.01799988746643,"hint"
"2270","D3025","Sunny Day","2022-12-01 11:28:14",NA,NA,"LS Watched",NA,"physAnim_lever",1.52800011634827,"physAnim_lever"
"2271","F1382","Crazy Seesaw","2022-12-01 11:28:22",NA,NA,"LS Watched",NA,"game_tools",3.2960000038147,"game_tools"
"2272","F1382","Crazy Seesaw","2022-12-01 11:28:22",NA,NA,"LS Watched",NA,"",3.296,""
"2273","D3025","Sunny Day","2022-12-01 11:28:27",NA,NA,"LS Watched",NA,"game_tools",12.3289999961853,"game_tools"
"2274","D3025","Sunny Day","2022-12-01 11:28:27",NA,NA,"LS Watched",NA,"physAnim_lever",12.329,"physAnim_lever"
"2275","E3003","Sunny Day","2022-12-01 11:28:31",NA,NA,"LS Watched",NA,"game_tools",13.2860000133514,"game_tools"
"2276","E3003","Sunny Day","2022-12-01 11:28:31",NA,NA,"LS Watched",NA,"",13.286,""
"2277","A0639","Diving Board World","2022-12-01 11:28:39",NA,NA,"LS Watched",NA,"happy",29.0269999504089,"happy"
"2278","C2473","Diving Board World","2022-12-01 11:28:58",NA,NA,"LS Watched",NA,"",0,""
"2279","C2473","Diving Board World","2022-12-01 11:28:58",NA,NA,"LS Watched",NA,"",0,""
"2280","A2967","Diving Board World","2022-12-01 11:29:01",NA,NA,"LS Watched",NA,"",0,""
"2281","A0471","Roller coaster","2022-12-01 11:29:22",NA,NA,"LS Watched",NA,"",0,""
"2282","A0651","Scale","2022-12-01 11:29:23",NA,NA,"LS Watched",NA,"",0,""
"2283","A0459","Roller coaster","2022-12-01 11:29:48",NA,NA,"LS Watched",NA,"",0,""
"2284","C1326","One at a time ","2022-12-01 11:29:58",NA,NA,"LS Watched",NA,"physAnim_lever",18.5350000858307,"physAnim_lever"
"2285","A1461","Need Fulcrum","2022-12-01 11:30:10",NA,NA,"LS Watched",NA,"game_tools",3.33599996566772,"game_tools"
"2286","A1461","Need Fulcrum","2022-12-01 11:30:10",NA,NA,"LS Watched",NA,"",3.336,""
"2287","D1438","Little Mermaid","2022-12-01 11:30:44",NA,NA,"LS Watched",NA,"",0,""
"2288","A1315","Roller coaster","2022-12-01 11:30:46",NA,NA,"LS Watched",NA,"",10.321,""
"2289","A0651","Scale","2022-12-01 11:30:48",NA,NA,"LS Watched",NA,"exercise",80.444000005722,"exercise"
"2290","D1438","Yippie!","2022-12-01 11:30:56",NA,NA,"LS Watched",NA,"physAnim_springboard",1.38599991798401,"physAnim_springboard"
"2291","A2934","Stiff Curtains","2022-12-01 11:31:33",NA,NA,"LS Watched",NA,"",0,""
"2292","A0651","Scale","2022-12-01 11:32:12",NA,NA,"LS Watched",NA,"happy",80.2669999599457,"happy"
"2293","F2923","Timing is Everything","2022-12-01 11:32:29",NA,NA,"LS Watched",NA,"game_tools",4.0460000038147,"game_tools"
"2294","F2923","Timing is Everything","2022-12-01 11:32:29",NA,NA,"LS Watched",NA,"",4.046,""
"2295","F2923","Timing is Everything","2022-12-01 11:32:32",NA,NA,"LS Watched",NA,"hint",2.14199995994568,"hint"
"2296","A1348","Diving Board World","2022-12-01 11:32:50",NA,NA,"LS Watched",NA,"",0,""
"2297","E2956","Uphill Battle","2022-12-01 11:32:54",NA,NA,"LS Watched",NA,"hint",24.2839999198914,"hint"
"2298","C2945","Can Opener","2022-12-01 11:33:15",NA,NA,"LS Watched",NA,"",0,""
"2299","F2721","Can Opener","2022-12-01 11:33:36",NA,NA,"LS Watched",NA,"hint",1.6029999256134,"hint"
"2300","D3025","Cloudy Day","2022-12-01 11:33:39",NA,NA,"LS Watched",NA,"physAnim_pendulum",1.98200011253357,"physAnim_pendulum"
"2301","F1405","Need Fulcrum","2022-12-01 11:34:06",NA,NA,"LS Watched",NA,"hint",1.08599996566772,"hint"
"2302","A2967","Need Fulcrum","2022-12-01 11:34:18",NA,NA,"LS Watched",NA,"",0,""
"2303","F2989","Stiff Curtains","2022-12-01 11:35:09",NA,NA,"LS Watched",NA,"game_tools",2.20600008964539,"game_tools"
"2304","F2989","Stiff Curtains","2022-12-01 11:35:09",NA,NA,"LS Watched",NA,"",2.206,""
"2305","E1393","Cloudy Day","2022-12-01 11:35:11",NA,NA,"LS Watched",NA,"hint",2.16899991035461,"hint"
"2306","F2989","Stiff Curtains","2022-12-01 11:35:12",NA,NA,"LS Watched",NA,"hint",2.15899991989136,"hint"
"2307","A2901","Diving Board World","2022-12-01 11:35:12",NA,NA,"LS Watched",NA,"physAnim_springboard",12.4110000133514,"physAnim_springboard"
"2308","E1393","Cloudy Day","2022-12-01 11:35:15",NA,NA,"LS Watched",NA,"game_tools",4.75399994850159,"game_tools"
"2309","E1393","Cloudy Day","2022-12-01 11:35:15",NA,NA,"LS Watched",NA,"",4.754,""
"2310","C2945","Roller coaster","2022-12-01 11:35:49",NA,NA,"LS Watched",NA,"",0,""
"2311","F1405","Timing is Everything","2022-12-01 11:36:08",NA,NA,"LS Watched",NA,"hint",2.15000009536743,"hint"
"2312","A1348","Need Fulcrum","2022-12-01 11:36:25",NA,NA,"LS Watched",NA,"physAnim_lever",10.9639999866486,"physAnim_lever"
"2313","F1405","Perfect Toss","2022-12-01 11:37:33",NA,NA,"LS Watched",NA,"hint",2.54399991035461,"hint"
"2314","C1168","Shark","2022-12-01 11:56:40",NA,NA,"LS Watched",NA,"physAnim_lever",2.62700009346008,"physAnim_lever"
"2315","A1753","Springboard","2022-12-01 11:56:45",NA,NA,"LS Watched",NA,"game_tools",3.51200008392334,"game_tools"
"2316","A1753","Springboard","2022-12-01 11:56:45",NA,NA,"LS Watched",NA,"",3.512,""
"2317","C1168","Shark","2022-12-01 11:57:28",NA,NA,"LS Watched",NA,"physAnim_lever",1.41899991035461,"physAnim_lever"
"2318","C1168","Shark","2022-12-01 11:58:20",NA,NA,"LS Watched",NA,"game_tools",6.58699989318848,"game_tools"
"2319","C1168","Shark","2022-12-01 11:58:20",NA,NA,"LS Watched",NA,"physAnim_lever",6.587,"physAnim_lever"
"2320","E1618","Big Watermill","2022-12-01 11:58:25",NA,NA,"LS Watched",NA,"hint",1.8199999332428,"hint"
"2321","C1135","Shark","2022-12-01 11:59:01",NA,NA,"LS Watched",NA,"",0,""
"2322","C1168","Shark","2022-12-01 11:59:32",NA,NA,"LS Watched",NA,"physAnim_lever",6.587,"physAnim_lever"
"2323","A1753","Around the Tree","2022-12-01 11:59:46",NA,NA,"LS Watched",NA,"game_tools",8.89800000190735,"game_tools"
"2324","A1753","Around the Tree","2022-12-01 11:59:47",NA,NA,"LS Watched",NA,"",8.898,""
"2325","D1696","Sunny Day","2022-12-01 12:00:04",NA,NA,"LS Watched",NA,"",0,""
"2326","A1573","Shark","2022-12-01 12:00:25",NA,NA,"LS Watched",NA,"physAnim_lever",23.8020000457764,"physAnim_lever"
"2327","A1573","Shark","2022-12-01 12:00:50",NA,NA,"LS Watched",NA,"physAnim_lever",24.8719999790192,"physAnim_lever"
"2328","A1573","One at a time ","2022-12-01 12:01:36",NA,NA,"LS Watched",NA,"physAnim_lever",3.56200003623962,"physAnim_lever"
"2329","C1135","One at a time ","2022-12-01 12:01:48",NA,NA,"LS Watched",NA,"physAnim_lever",2.6949999332428,"physAnim_lever"
"2330","A1685","Shark","2022-12-01 12:02:19",NA,NA,"LS Watched",NA,"physAnim_lever",15.2809998989105,"physAnim_lever"
"2331","D1696","Wavy","2022-12-01 12:02:31",NA,NA,"LS Watched",NA,"physAnim_lever",15.0710000991821,"physAnim_lever"
"2332","D1078","Big Watermill","2022-12-01 12:05:22",NA,NA,"LS Watched",NA,"",0,""
"2333","E1618","On the Upswing","2022-12-01 12:05:37",NA,NA,"LS Watched",NA,"hint",1.8510000705719,"hint"
"2334","E1618","Cloudy Day","2022-12-01 12:06:37",NA,NA,"LS Watched",NA,"hint",1.92199993133545,"hint"
"2335","E1618","Cloudy Day","2022-12-01 12:06:43",NA,NA,"LS Watched",NA,"game_tools",4.76999998092651,"game_tools"
"2336","E1618","Cloudy Day","2022-12-01 12:06:43",NA,NA,"LS Watched",NA,"",4.77,""
"2337","C1135","Crazy Seesaw","2022-12-01 12:06:59",NA,NA,"LS Watched",NA,"",0,""
"2338","A1685","Scale","2022-12-01 12:07:16",NA,NA,"LS Watched",NA,"",0,""
"2339","C1168","Crazy Seesaw","2022-12-01 12:07:36",NA,NA,"LS Watched",NA,"",0,""
"2340","A1685","Crazy Seesaw","2022-12-01 12:10:04",NA,NA,"LS Watched",NA,"",0,""
"2341","A1685","Crazy Seesaw","2022-12-01 12:10:07",NA,NA,"LS Watched",NA,"physAnim_lever",2.99300003051758,"physAnim_lever"
"2342","A1573","Shark","2022-12-01 12:10:15",NA,NA,"LS Watched",NA,"physAnim_lever",2.13299989700317,"physAnim_lever"
"2343","E1618","Little Mermaid","2022-12-01 12:10:22",NA,NA,"LS Watched",NA,"hint",2.24000000953674,"hint"
"2344","C1135","Stiff Curtains","2022-12-01 12:10:33",NA,NA,"LS Watched",NA,"",0,""
"2345","C1135","Stiff Curtains","2022-12-01 12:10:55",NA,NA,"LS Watched",NA,"physAnim_springboard",6.81599998474121,"physAnim_springboard"
"2346","A1685","Crazy Seesaw","2022-12-01 12:11:22",NA,NA,"LS Watched",NA,"physAnim_lever",33.9949998855591,"physAnim_lever"
"2347","A1753","Diving Board World","2022-12-01 12:11:27",NA,NA,"LS Watched",NA,"physAnim_springboard",1.07299995422363,"physAnim_springboard"
"2348","A1573","Shark","2022-12-01 12:11:36",NA,NA,"LS Watched",NA,"game_tools",21.3940000534058,"game_tools"
"2349","A1573","Shark","2022-12-01 12:11:36",NA,NA,"LS Watched",NA,"physAnim_lever",21.394,"physAnim_lever"
"2350","E1618","Little Mermaid","2022-12-01 12:13:25",NA,NA,"LS Watched",NA,"game_tools",10.5899999141693,"game_tools"
"2351","E1618","Little Mermaid","2022-12-01 12:13:25",NA,NA,"LS Watched",NA,"",10.59,""
"2352","C1168","Stiff Curtains","2022-12-01 12:13:33",NA,NA,"LS Watched",NA,"physAnim_springboard",5.36500000953674,"physAnim_springboard"
"2353","D1696","Little Mermaid","2022-12-01 12:13:41",NA,NA,"LS Watched",NA,"",0,""
"2354","D1696","Yippie!","2022-12-01 12:14:00",NA,NA,"LS Watched",NA,"physAnim_springboard",1.37100005149841,"physAnim_springboard"
"2355","A1753","Diving Board World","2022-12-01 12:14:08",NA,NA,"LS Watched",NA,"physAnim_springboard",33.2929999828339,"physAnim_springboard"
"2356","A1573","Diving Board World","2022-12-01 12:14:31",NA,NA,"LS Watched",NA,"physAnim_springboard",1.76500010490417,"physAnim_springboard"
"2357","A1753","Need Fulcrum","2022-12-01 12:15:45",NA,NA,"LS Watched",NA,"game_tools",1.33999991416931,"game_tools"
"2358","A1753","Need Fulcrum","2022-12-01 12:15:45",NA,NA,"LS Watched",NA,"",1.34,""
"2359","C1168","Stiff Curtains","2022-12-01 12:16:17",NA,NA,"LS Watched",NA,"physAnim_springboard",164.072000026703,"physAnim_springboard"
"2360","A1753","Need Fulcrum","2022-12-01 12:16:22",NA,NA,"LS Watched",NA,"physAnim_lever",36.4860000610352,"physAnim_lever"
"2361","D1696","Ultimate Pinball","2022-12-01 12:16:56",NA,NA,"LS Watched",NA,"",0,""
"2362","A1753","Need Fulcrum","2022-12-01 12:17:03",NA,NA,"LS Watched",NA,"physAnim_lever",35.6749999523163,"physAnim_lever"
"2363","C1135","Perfect Toss","2022-12-01 12:18:45",NA,NA,"LS Watched",NA,"",0,""
"2364","A1753","Perfect Toss","2022-12-01 12:19:34",NA,NA,"LS Watched",NA,"physAnim_springboard",31.7530000209808,"physAnim_springboard"
"2365","D1696","Uphill Battle","2022-12-01 12:21:07",NA,NA,"LS Watched",NA,"",0,""
"2366","A1685","Stiff Curtains","2022-12-01 12:21:49",NA,NA,"LS Watched",NA,"physAnim_springboard",28.9939999580383,"physAnim_springboard"
"2367","A1685","Stiff Curtains","2022-12-01 12:22:55",NA,NA,"LS Watched",NA,"physAnim_springboard",65.2709999084473,"physAnim_springboard"
"2368","D1078","Little Mermaid","2022-12-01 12:23:04",NA,NA,"LS Watched",NA,"",0,""
"2369","C1168","Diving Board World","2022-12-01 12:23:43",NA,NA,"LS Watched",NA,"physAnim_springboard",8.43799996376038,"physAnim_springboard"
"2370","C1135","Diving Board World","2022-12-01 12:24:31",NA,NA,"LS Watched",NA,"",0,""
"2371","E1618","Uphill Battle","2022-12-01 12:24:32",NA,NA,"LS Watched",NA,"hint",1.65499997138977,"hint"
"2372","A1753","Roller coaster","2022-12-01 12:24:55",NA,NA,"LS Watched",NA,"physAnim_springboard",37.7880001068115,"physAnim_springboard"
"2373","E1618","Diving Board","2022-12-01 12:25:13",NA,NA,"LS Watched",NA,"hint",0.601999998092651,"hint"
"2374","D1696","Sunny Day","2022-12-01 12:26:51",NA,NA,"LS Watched",NA,"",0,""
"2375","A1685","Diving Board World","2022-12-01 12:27:33",NA,NA,"LS Watched",NA,"physAnim_springboard",5.41700005531311,"physAnim_springboard"
"2376","E0448","Chocolate Factory","2022-12-01 12:28:38",NA,NA,"LS Watched",NA,"hint",1.71000003814697,"hint"
"2377","E0448","Chocolate Factory","2022-12-01 12:28:45",NA,NA,"LS Watched",NA,"game_tools",6.74300003051758,"game_tools"
"2378","E0448","Chocolate Factory","2022-12-01 12:28:45",NA,NA,"LS Watched",NA,"",6.743,""
"2379","C1168","Timing is Everything","2022-12-01 12:30:01",NA,NA,"LS Watched",NA,"physAnim_lever",1.91000008583069,"physAnim_lever"
"2380","C1168","Timing is Everything","2022-12-01 12:30:06",NA,NA,"LS Watched",NA,"physAnim_lever",2.89400005340576,"physAnim_lever"
"2381","D1900","Chocolate Factory","2022-12-01 12:30:08",NA,NA,"LS Watched",NA,"",0,""
"2382","C1135","Roller coaster","2022-12-01 12:30:13",NA,NA,"LS Watched",NA,"",0,""
"2383","A1753","Crazy Seesaw","2022-12-01 12:30:46",NA,NA,"LS Watched",NA,"",0,""
"2384","E1090","Chocolate Factory","2022-12-01 12:30:50",NA,NA,"LS Watched",NA,"hint",3.34500002861023,"hint"
"2385","E1618","Little Mermaid","2022-12-01 12:31:57",NA,NA,"LS Watched",NA,"hint",2.88899993896484,"hint"
"2386","E1618","Little Mermaid","2022-12-01 12:32:06",NA,NA,"LS Watched",NA,"game_tools",5.66100001335144,"game_tools"
"2387","E1618","Little Mermaid","2022-12-01 12:32:06",NA,NA,"LS Watched",NA,"",5.661,""
"2388","C1168","Perfect Toss","2022-12-01 12:32:31",NA,NA,"LS Watched",NA,"physAnim_springboard",1.37599992752075,"physAnim_springboard"
"2389","C1225","Shark","2022-12-01 12:32:33",NA,NA,"LS Watched",NA,"",0,""
"2390","C1168","Perfect Toss","2022-12-01 12:32:49",NA,NA,"LS Watched",NA,"physAnim_springboard",18.6029999256134,"physAnim_springboard"
