"","uid","context","timestamp","blowerManip","BouncinessRun","Agent","ApplicableAgent","ObjectCount","TrophyLevel","NumberAttempts","PufferClicks","massManip","airManip","gravityManip","Duration","SliderAdjust","AppropriateSlider","bankBalance","helpBClicked","LeftBlower","RightBlower","TopBlower","BottomBlower"
"1178","C1168","Lead the Ball","2022-11-29 12:13:45",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1179","E1618","Shark","2022-11-29 12:15:16",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1180","E1618","One at a time ","2022-11-29 12:15:43",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1181","D1696","One at a time ","2022-11-29 12:15:49",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1182","C1135","Chocolate Factory","2022-11-29 12:15:57",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1183","E1618","Scale","2022-11-29 12:16:04",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1184","C1168","Chocolate Factory","2022-11-29 12:16:09",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1185","D1696","Scale","2022-11-29 12:17:28",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1186","E1618","Crazy Seesaw","2022-11-29 12:18:46",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1187","D1696","Crazy Seesaw","2022-11-29 12:19:36",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1188","C1168","Big Watermill","2022-11-29 12:19:50",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1189","A1753","Pendulum","2022-11-29 12:20:30",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1190","D1696","Stiff Curtains","2022-11-29 12:21:40",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1191","C1168","Sunny Day","2022-11-29 12:23:01",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1192","A1753","Springboard","2022-11-29 12:27:03",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1193","A1685","Big Watermill","2022-11-29 12:27:37",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1194","A1753","Down Hill","2022-11-29 12:27:41",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1195","C1168","Wavy","2022-11-29 12:27:47",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1196","A1753","Lead the Ball","2022-11-29 12:27:55",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1197","C0268","Nudge","2022-11-29 12:28:14",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1198","A1753","Chocolate Factory","2022-11-29 12:28:19",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1199","C2888","Nudge","2022-11-29 12:28:26",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1200","D2800","Nudge","2022-11-29 12:28:42",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1201","E1821","Nudge","2022-11-29 12:28:45",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1202","C1135","Big Watermill","2022-11-29 12:28:47",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1203","A1753","Big Watermill","2022-11-29 12:28:56",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1204","C0268","Lever","2022-11-29 12:28:56",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1205","C2631","Nudge","2022-11-29 12:29:04",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1206","D1696","Diving Board World","2022-11-29 12:29:04",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1207","D0572","Nudge","2022-11-29 12:29:10",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1208","C2888","Lever","2022-11-29 12:29:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1209","C0268","Ramp","2022-11-29 12:29:18",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1210","C1168","On the Upswing","2022-11-29 12:29:37",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1211","C0268","Pendulum","2022-11-29 12:29:53",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1212","C2631","Lever","2022-11-29 12:29:55",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1213","D2800","Lever","2022-11-29 12:30:15",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1214","C0976","Nudge","2022-11-29 12:30:16",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1215","C2631","Ramp","2022-11-29 12:30:19",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1216","A1685","Sunny Day","2022-11-29 12:30:21",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1217","C2888","Ramp","2022-11-29 12:30:23",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1218","D0572","Lever","2022-11-29 12:30:30",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1219","E1821","Lever","2022-11-29 12:30:37",NA,NA,NA,NA,0,"silver",3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1220","C1225","Nudge","2022-11-29 12:30:41",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1221","D2800","Ramp","2022-11-29 12:30:48",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1222","D1078","Around the Tree","2022-11-29 12:30:52",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1223","C1168","Cloudy Day","2022-11-29 12:30:55",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1224","E1821","Ramp","2022-11-29 12:31:18",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1225","D0572","Ramp","2022-11-29 12:31:26",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1226","E1090","Nudge","2022-11-29 12:31:27",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1227","C2631","Pendulum","2022-11-29 12:31:31",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1228","D2800","Pendulum","2022-11-29 12:31:38",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1229","C1180","Nudge","2022-11-29 12:31:38",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1230","D0572","Pendulum","2022-11-29 12:31:59",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1231","C1225","Lever","2022-11-29 12:32:01",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1232","E1821","Pendulum","2022-11-29 12:32:03",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1233","F1191","Nudge","2022-11-29 12:32:08",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1234","D1012","Nudge","2022-11-29 12:32:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1235","C1843","Nudge","2022-11-29 12:32:15",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1236","A3058","Nudge","2022-11-29 12:32:41",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1237","D2800","Springboard","2022-11-29 12:32:48",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1238","E0448","Nudge","2022-11-29 12:32:52",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1239","C1180","Lever","2022-11-29 12:32:55",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1240","F3069","Nudge","2022-11-29 12:32:59",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1241","E0640","Nudge","2022-11-29 12:33:13",NA,NA,NA,NA,0,"silver",3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1242","C0976","Lever","2022-11-29 12:33:33",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1243","C1180","Ramp","2022-11-29 12:33:34",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1244","E0279","Lever","2022-11-29 12:33:47",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1245","E1966","Nudge","2022-11-29 12:33:48",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1246","D2800","Down Hill","2022-11-29 12:33:50",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1247","F1191","Lever","2022-11-29 12:33:57",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1248","E0448","Lever","2022-11-29 12:34:00",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1249","C1843","Lever","2022-11-29 12:34:01",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1250","D1865","Nudge","2022-11-29 12:34:05",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1251","E0279","Ramp","2022-11-29 12:34:05",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1252","E2170","Nudge","2022-11-29 12:34:06",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1253","D2800","Lead the Ball","2022-11-29 12:34:07",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1254","E1090","Lever","2022-11-29 12:34:13",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1255","F1191","Ramp","2022-11-29 12:34:30",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1256","D1865","Lever","2022-11-29 12:34:34",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1257","D1810","Nudge","2022-11-29 12:34:40",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1258","C2888","Pendulum","2022-11-29 12:34:41",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1259","C1225","Ramp","2022-11-29 12:34:42",NA,NA,NA,NA,0,"silver",3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1260","E0448","Ramp","2022-11-29 12:34:48",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1261","A1089","Nudge","2022-11-29 12:34:57",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1262","C0976","Ramp","2022-11-29 12:34:58",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1263","E1090","Ramp","2022-11-29 12:34:59",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1264","D1900","Nudge","2022-11-29 12:35:04",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1265","C0369","Nudge","2022-11-29 12:35:07",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1266","D1865","Ramp","2022-11-29 12:35:12",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1267","D1854","Lever","2022-11-29 12:35:13",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1268","E1966","Lever","2022-11-29 12:35:21",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1269","E1090","Pendulum","2022-11-29 12:35:21",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1270","E1821","Springboard","2022-11-29 12:35:25",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1271","C1843","Ramp","2022-11-29 12:35:32",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1272","D1854","Ramp","2022-11-29 12:35:32",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1273","F1191","Pendulum","2022-11-29 12:35:35",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1274","C2631","Springboard","2022-11-29 12:35:35",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1275","E0279","Pendulum","2022-11-29 12:35:38",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1276","E2260","Nudge","2022-11-29 12:35:39",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1277","F2866","Nudge","2022-11-29 12:35:47",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1278","C2631","Down Hill","2022-11-29 12:36:03",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1279","E0448","Pendulum","2022-11-29 12:36:06",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1280","D1203","Nudge","2022-11-29 12:36:09",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1281","D1900","Lever","2022-11-29 12:36:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1282","C2888","Springboard","2022-11-29 12:36:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1283","D1865","Pendulum","2022-11-29 12:36:12",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1284","D0572","Springboard","2022-11-29 12:36:13",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1285","F2866","Lever","2022-11-29 12:36:14",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1286","A1089","Lever","2022-11-29 12:36:15",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1287","C2192","Nudge","2022-11-29 12:36:16",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1288","A2798","Nudge","2022-11-29 12:36:19",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1289","F3070","Nudge","2022-11-29 12:36:26",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1290","E1966","Ramp","2022-11-29 12:36:28",NA,NA,NA,NA,0,"silver",3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1291","D0370","Nudge","2022-11-29 12:36:31",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1292","D0572","Lead the Ball","2022-11-29 12:36:32",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1293","D1854","Pendulum","2022-11-29 12:36:36",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1294","C1843","Pendulum","2022-11-29 12:36:37",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1295","C2888","Down Hill","2022-11-29 12:36:40",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1296","F3069","Lever","2022-11-29 12:36:43",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1297","C2158","Nudge","2022-11-29 12:36:46",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1298","F2866","Ramp","2022-11-29 12:36:47",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1299","C0369","Lever","2022-11-29 12:36:48",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1300","C1180","Pendulum","2022-11-29 12:36:49",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1301","E0381","Nudge","2022-11-29 12:36:51",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1302","C2631","Lead the Ball","2022-11-29 12:36:52",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1303","E2776","Nudge","2022-11-29 12:36:59",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1304","D2800","Chocolate Factory","2022-11-29 12:37:02",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1305","D1179","Nudge","2022-11-29 12:37:04",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1306","D0370","Lever","2022-11-29 12:37:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1307","C0369","Ramp","2022-11-29 12:37:12",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1308","A3058","Lever","2022-11-29 12:37:12",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1309","D1203","Lever","2022-11-29 12:37:14",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1310","E1966","Pendulum","2022-11-29 12:37:14",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1311","E0279","Springboard","2022-11-29 12:37:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1312","C0268","Springboard","2022-11-29 12:37:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1313","C0976","Pendulum","2022-11-29 12:37:23",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1314","F3070","Nudge","2022-11-29 12:37:26",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1315","D0370","Ramp","2022-11-29 12:37:28",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1316","D1810","Lever","2022-11-29 12:37:29",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1317","A1089","Ramp","2022-11-29 12:37:34",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1318","E2170","Lever","2022-11-29 12:37:35",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1319","C0369","Pendulum","2022-11-29 12:37:42",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1320","F3069","Ramp","2022-11-29 12:37:43",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1321","E0381","Lever","2022-11-29 12:37:43",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1322","F2866","Pendulum","2022-11-29 12:37:46",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1323","F3070","Ramp","2022-11-29 12:37:48",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1324","F1191","Springboard","2022-11-29 12:37:52",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1325","E0279","Lead the Ball","2022-11-29 12:37:53",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1326","D1865","Springboard","2022-11-29 12:37:54",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1327","C2158","Lever","2022-11-29 12:37:55",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1328","D1900","Ramp","2022-11-29 12:38:01",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1329","D1203","Ramp","2022-11-29 12:38:03",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1330","C0976","Springboard","2022-11-29 12:38:04",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1331","C0268","Down Hill","2022-11-29 12:38:08",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1332","A2798","Lever","2022-11-29 12:38:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1333","D1179","Lever","2022-11-29 12:38:12",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1334","D1810","Ramp","2022-11-29 12:38:12",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1335","E0381","Ramp","2022-11-29 12:38:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1336","F3070","Pendulum","2022-11-29 12:38:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1337","F3069","Pendulum","2022-11-29 12:38:19",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1338","C2158","Ramp","2022-11-29 12:38:20",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1339","A1089","Pendulum","2022-11-29 12:38:21",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1340","C2192","Lever","2022-11-29 12:38:22",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1341","F3070","Springboard","2022-11-29 12:38:26",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
